Date,Tournament,Surface,Round,WinnerName,LoserName,Player1,Player2,Winner,Player1Rank,Player2Rank,Score,Tour,Year
2021-05-10,Rome,Clay,QF,Petra Martic,Jessica Pegula,Petra Martic,Jessica Pegula,Player1,25.0,31.0,7-5 6-4,WTA,2021
2021-05-10,Rome,Clay,R16,Ashleigh Barty,Veronika Kudermetova,Ashleigh Barty,Veronika Kudermetova,Player1,1.0,28.0,6-3 6-3,WTA,2021
2021-05-10,Rome,Clay,R16,Coco Gauff,Aryna Sabalenka,Coco Gauff,Aryna Sabalenka,Player1,35.0,4.0,7-5 6-3,WTA,2021
2021-05-10,Rome,Clay,R16,Iga Swiatek,Barbora Krejcikova,Iga Swiatek,Barbora Krejcikova,Player1,15.0,40.0,3-6 7-6(5) 7-5,WTA,2021
2021-05-10,Rome,Clay,R32,Vera Zvonareva,Petra Kvitova,Vera Zvonareva,Petra Kvitova,Player1,113.0,10.0,6-4 3-6 6-4,WTA,2021
2021-05-10,Rome,Clay,R16,Karolina Pliskova,Vera Zvonareva,Karolina Pliskova,Vera Zvonareva,Player1,9.0,113.0,7-5 6-3,WTA,2021
2021-05-10,Rome,Clay,R16,Petra Martic,Nadia Podoroska,Petra Martic,Nadia Podoroska,Player1,25.0,44.0,3-6 6-1 6-2,WTA,2021
2021-05-10,Rome,Clay,R32,Ashleigh Barty,Yaroslava Shvedova,Yaroslava Shvedova,Ashleigh Barty,Player2,665.0,1.0,6-4 6-1,WTA,2021
2021-05-10,Rome,Clay,R32,Veronika Kudermetova,Caroline Garcia,Veronika Kudermetova,Caroline Garcia,Player1,28.0,56.0,6-4 6-4,WTA,2021
2021-05-10,Rome,Clay,R32,Coco Gauff,Maria Sakkari,Coco Gauff,Maria Sakkari,Player1,35.0,19.0,6-1 1-6 6-1,WTA,2021
2021-05-10,Rome,Clay,R32,Aryna Sabalenka,Sara Sorribes Tormo,Aryna Sabalenka,Sara Sorribes Tormo,Player1,4.0,51.0,7-5 6-1,WTA,2021
2021-05-10,Rome,Clay,R32,Barbora Krejcikova,Sofia Kenin,Barbora Krejcikova,Sofia Kenin,Player1,40.0,5.0,6-1 6-4,WTA,2021
2021-05-10,Rome,Clay,R32,Iga Swiatek,Madison Keys,Madison Keys,Iga Swiatek,Player2,23.0,15.0,7-5 6-1,WTA,2021
2021-05-10,Rome,Clay,R32,Garbine Muguruza,Bernarda Pera,Garbine Muguruza,Bernarda Pera,Player1,12.0,69.0,2-6 6-0 7-5,WTA,2021
2021-05-10,Rome,Clay,R32,Elina Svitolina,Amanda Anisimova,Elina Svitolina,Amanda Anisimova,Player1,6.0,39.0,2-6 6-3 6-4,WTA,2021
2021-05-10,Rome,Clay,R32,Karolina Pliskova,Anastasija Sevastova,Karolina Pliskova,Anastasija Sevastova,Player1,9.0,47.0,6-2 6-3,WTA,2021
2021-05-10,Rome,Clay,R64,Jessica Pegula,Daria Kasatkina,Daria Kasatkina,Jessica Pegula,Player2,37.0,31.0,7-5 6-3,WTA,2021
2021-05-10,Rome,Clay,R64,Ekaterina Alexandrova,Marta Kostyuk,Marta Kostyuk,Ekaterina Alexandrova,Player2,79.0,33.0,6-3 6-1,WTA,2021
2021-05-10,Rome,Clay,R16,Jessica Pegula,Ekaterina Alexandrova,Jessica Pegula,Ekaterina Alexandrova,Player1,31.0,33.0,6-2 6-4,WTA,2021
2021-05-10,Rome,Clay,R64,Jennifer Brady,Shuai Zhang,Jennifer Brady,Shuai Zhang,Player1,13.0,41.0,6-1 6-4,WTA,2021
2021-05-10,Rome,Clay,R16,Jelena Ostapenko,Angelique Kerber,Jelena Ostapenko,Angelique Kerber,Player1,49.0,26.0,4-6 6-3 6-4,WTA,2021
2021-05-10,Rome,Clay,R32,Nadia Podoroska,Serena Williams,Serena Williams,Nadia Podoroska,Player2,8.0,44.0,7-6(6) 7-5,WTA,2021
2021-05-10,Rome,Clay,R32,Petra Martic,Kristina Mladenovic,Kristina Mladenovic,Petra Martic,Player2,53.0,25.0,7-5 6-3,WTA,2021
2021-05-10,Rome,Clay,R32,Jelena Ostapenko,Ajla Tomljanovic,Jelena Ostapenko,Ajla Tomljanovic,Player1,49.0,80.0,6-2 7-6(3),WTA,2021
2021-05-10,Rome,Clay,R32,Ekaterina Alexandrova,Jennifer Brady,Jennifer Brady,Ekaterina Alexandrova,Player2,13.0,33.0,W/O,WTA,2021
2021-05-10,Rome,Clay,R32,Jessica Pegula,Naomi Osaka,Jessica Pegula,Naomi Osaka,Player1,31.0,2.0,7-6(2) 6-2,WTA,2021
2021-05-10,Rome,Clay,R64,Yaroslava Shvedova,Martina Trevisan,Yaroslava Shvedova,Martina Trevisan,Player1,665.0,97.0,0-6 7-6(4) 7-6(6),WTA,2021
2021-05-10,Rome,Clay,R64,Caroline Garcia,Elisabetta Cocciaretto,Caroline Garcia,Elisabetta Cocciaretto,Player1,56.0,111.0,7-6(8) 6-2,WTA,2021
2021-05-10,Rome,Clay,R64,Veronika Kudermetova,Elise Mertens,Veronika Kudermetova,Elise Mertens,Player1,28.0,14.0,4-6 6-2 6-3,WTA,2021
2021-05-10,Rome,Clay,R64,Maria Sakkari,Polona Hercog,Maria Sakkari,Polona Hercog,Player1,19.0,74.0,7-6(6) 3-6 6-2,WTA,2021
2021-05-10,Rome,Clay,R64,Coco Gauff,Yulia Putintseva,Coco Gauff,Yulia Putintseva,Player1,35.0,34.0,7-5 4-6 6-4,WTA,2021
2021-05-10,Rome,Clay,R64,Barbora Krejcikova,Saisai Zheng,Barbora Krejcikova,Saisai Zheng,Player1,40.0,58.0,6-2 6-0,WTA,2021
2021-05-10,Rome,Clay,R64,Madison Keys,Sloane Stephens,Madison Keys,Sloane Stephens,Player1,23.0,65.0,4-6 6-2 7-5,WTA,2021
2021-05-10,Rome,Clay,R64,Garbine Muguruza,Patricia Maria Tig,Garbine Muguruza,Patricia Maria Tig,Player1,12.0,64.0,6-1 6-2,WTA,2021
2021-05-10,Rome,Clay,R32,Angelique Kerber,Simona Halep,Simona Halep,Angelique Kerber,Player2,3.0,26.0,1-6 3-3 RET,WTA,2021
2021-05-10,Rome,Clay,R64,Sara Sorribes Tormo,Camila Giorgi,Sara Sorribes Tormo,Camila Giorgi,Player1,51.0,83.0,7-6(4) 6-7(7) 7-5,WTA,2021
2021-05-10,Rome,Clay,R64,Petra Martic,Shelby Rogers,Shelby Rogers,Petra Martic,Player2,43.0,25.0,5-7 6-3 6-4,WTA,2021
2021-05-10,Rome,Clay,R64,Amanda Anisimova,Qiang Wang,Qiang Wang,Amanda Anisimova,Player2,48.0,39.0,7-5 6-3,WTA,2021
2021-05-10,Rome,Clay,R64,Anastasija Sevastova,Jil Teichmann,Jil Teichmann,Anastasija Sevastova,Player2,54.0,47.0,3-6 6-1 6-3,WTA,2021
2021-05-10,Rome,Clay,R64,Vera Zvonareva,Christina Mchale,Vera Zvonareva,Christina Mchale,Player1,113.0,94.0,6-3 6-0,WTA,2021
2021-05-10,Rome,Clay,R64,Petra Kvitova,Magda Linette,Petra Kvitova,Magda Linette,Player1,10.0,46.0,1-6 6-0 6-2,WTA,2021
2021-05-10,Rome,Clay,R64,Jelena Ostapenko,Johanna Konta,Jelena Ostapenko,Johanna Konta,Player1,49.0,18.0,6-3 6-1,WTA,2021
2021-05-10,Rome,Clay,R64,Ajla Tomljanovic,Marketa Vondrousova,Marketa Vondrousova,Ajla Tomljanovic,Player2,21.0,80.0,6-4 6-2,WTA,2021
2021-05-10,Rome,Clay,R64,Angelique Kerber,Alize Cornet,Angelique Kerber,Alize Cornet,Player1,26.0,60.0,6-2 7-5,WTA,2021
2021-05-10,Rome,Clay,R64,Nadia Podoroska,Laura Siegemund,Laura Siegemund,Nadia Podoroska,Player2,55.0,44.0,2-6 7-6(3) 6-1,WTA,2021
2021-05-10,Rome,Clay,R64,Bernarda Pera,Tamara Zidansek,Bernarda Pera,Tamara Zidansek,Player1,69.0,77.0,6-3 6-2,WTA,2021
2021-05-10,Rome,Clay,R64,Kristina Mladenovic,Belinda Bencic,Kristina Mladenovic,Belinda Bencic,Player1,53.0,11.0,6-3 6-4,WTA,2021
2021-05-17,Geneva,Clay,QF,Casper Ruud,Dominik Koepfer,Dominik Koepfer,Casper Ruud,Player2,59.0,21.0,2-6 6-1 6-4,ATP,2021
2021-05-17,Geneva,Clay,QF,Pablo Andujar,Dominic Stricker,Pablo Andujar,Dominic Stricker,Player1,75.0,419.0,4-6 6-4 6-4,ATP,2021
2021-05-17,Geneva,Clay,SF,Denis Shapovalov,Pablo Cuevas,Pablo Cuevas,Denis Shapovalov,Player2,102.0,15.0,6-4 7-5,ATP,2021
2021-05-17,Lyon,Clay,R32,Lorenzo Musetti,Felix Auger Aliassime,Felix Auger Aliassime,Lorenzo Musetti,Player2,19.0,88.0,7-6(3) 3-6 7-5,ATP,2021
2021-05-17,Lyon,Clay,R32,Sebastian Korda,Pierre Hugues Herbert,Pierre Hugues Herbert,Sebastian Korda,Player2,84.0,65.0,7-6(5) 6-4,ATP,2021
2021-05-17,Lyon,Clay,R32,Tommy Paul,Jo-Wilfried Tsonga,Jo-Wilfried Tsonga,Tommy Paul,Player2,72.0,53.0,6-3 6-3,ATP,2021
2021-05-17,Lyon,Clay,R32,Gael Monfils,Thiago Seyboth Wild,Gael Monfils,Thiago Seyboth Wild,Player1,14.0,122.0,7-5 6-4,ATP,2021
2021-05-17,Lyon,Clay,R32,Yoshihito Nishioka,Ugo Humbert,Yoshihito Nishioka,Ugo Humbert,Player1,60.0,33.0,3-6 6-3 6-4,ATP,2021
2021-05-17,Geneva,Clay,QF,Pablo Cuevas,Grigor Dimitrov,Pablo Cuevas,Grigor Dimitrov,Player1,102.0,20.0,7-6(3) 6-3,ATP,2021
2021-05-17,Geneva,Clay,R32,Arthur Cazaux,Adrian Mannarino,Adrian Mannarino,Arthur Cazaux,Player2,37.0,517.0,6-3 6-7(5) 6-3,ATP,2021
2021-05-17,Lyon,Clay,R32,Aljaz Bedene,Gilles Simon,Gilles Simon,Aljaz Bedene,Player2,68.0,55.0,6-2 6-3,ATP,2021
2021-05-17,Geneva,Clay,QF,Denis Shapovalov,Laslo Djere,Denis Shapovalov,Laslo Djere,Player1,15.0,54.0,6-4 6-4,ATP,2021
2021-05-17,Geneva,Clay,R32,Tennys Sandgren,Salvatore Caruso,Salvatore Caruso,Tennys Sandgren,Player2,81.0,67.0,6-3 6-4,ATP,2021
2021-05-17,Geneva,Clay,R16,Dominic Stricker,Marton Fucsovics,Dominic Stricker,Marton Fucsovics,Player1,419.0,44.0,7-5 6-4,ATP,2021
2021-05-17,Geneva,Clay,R16,Casper Ruud,Tennys Sandgren,Tennys Sandgren,Casper Ruud,Player2,67.0,21.0,7-5 6-2,ATP,2021
2021-05-17,Geneva,Clay,R16,Dominik Koepfer,Feliciano Lopez,Dominik Koepfer,Feliciano Lopez,Player1,59.0,61.0,7-5 6-7(1) 6-3,ATP,2021
2021-05-17,Geneva,Clay,R16,Pablo Cuevas,Arthur Cazaux,Arthur Cazaux,Pablo Cuevas,Player2,517.0,102.0,6-2 6-4,ATP,2021
2021-05-17,Geneva,Clay,R16,Grigor Dimitrov,Ilya Ivashka,Grigor Dimitrov,Ilya Ivashka,Player1,20.0,91.0,6-4 6-4,ATP,2021
2021-05-17,Geneva,Clay,R16,Laslo Djere,Fabio Fognini,Fabio Fognini,Laslo Djere,Player2,29.0,54.0,6-3 6-7(2) 6-1,ATP,2021
2021-05-17,Geneva,Clay,R16,Denis Shapovalov,Marco Cecchinato,Marco Cecchinato,Denis Shapovalov,Player2,104.0,15.0,6-7(4) 7-5 6-1,ATP,2021
2021-05-17,Geneva,Clay,R32,Pablo Andujar,Jordan Thompson,Jordan Thompson,Pablo Andujar,Player2,63.0,75.0,6-0 6-4,ATP,2021
2021-05-17,Geneva,Clay,R32,Dominic Stricker,Marin Cilic,Dominic Stricker,Marin Cilic,Player1,419.0,46.0,7-6(5) 6-1,ATP,2021
2021-05-17,Geneva,Clay,R32,Marton Fucsovics,Henri Laaksonen,Henri Laaksonen,Marton Fucsovics,Player2,150.0,44.0,7-5 7-5,ATP,2021
2021-05-17,Geneva,Clay,R32,Pablo Cuevas,Reilly Opelka,Reilly Opelka,Pablo Cuevas,Player2,35.0,102.0,7-6(5) 6-2,ATP,2021
2021-05-17,Geneva,Clay,R32,Feliciano Lopez,Daniel Altmaier,Daniel Altmaier,Feliciano Lopez,Player2,144.0,61.0,7-6(6) 6-4,ATP,2021
2021-05-17,Geneva,Clay,R16,Pablo Andujar,Roger Federer,Pablo Andujar,Roger Federer,Player1,75.0,8.0,6-4 4-6 6-4,ATP,2021
2021-05-17,Geneva,Clay,R32,Ilya Ivashka,Fernando Verdasco,Ilya Ivashka,Fernando Verdasco,Player1,91.0,105.0,7-6(5) 6-4,ATP,2021
2021-05-17,Geneva,Clay,R32,Laslo Djere,Thiago Monteiro,Thiago Monteiro,Laslo Djere,Player2,78.0,54.0,6-7(7) 6-3 7-5,ATP,2021
2021-05-17,Belgrade,Clay,SF,Paula Badosa,Viktoriya Tomova,Paula Badosa,Viktoriya Tomova,Player1,44.0,123.0,6-1 6-2,WTA,2021
2021-05-17,Belgrade,Clay,R32,Rebecca Peterson,Nina Stojanovic,Nina Stojanovic,Rebecca Peterson,Player2,86.0,60.0,5-7 6-1 6-0,WTA,2021
2021-05-17,Lyon,Clay,R16,Richard Gasquet,Diego Schwartzman,Diego Schwartzman,Richard Gasquet,Player2,10.0,52.0,6-3 7-5,ATP,2021
2021-05-17,Geneva,Clay,R32,Dominik Koepfer,Benoit Paire,Benoit Paire,Dominik Koepfer,Player2,36.0,59.0,6-7(8) 7-6(5) 6-4,ATP,2021
2021-05-17,Geneva,Clay,R32,Marco Cecchinato,Stefano Travaglia,Stefano Travaglia,Marco Cecchinato,Player2,76.0,104.0,6-3 3-0 RET,ATP,2021
2021-05-17,Geneva,Clay,F,Casper Ruud,Denis Shapovalov,Denis Shapovalov,Casper Ruud,Player2,15.0,21.0,7-6(6) 6-4,ATP,2021
2021-05-17,Lyon,Clay,F,Stefanos Tsitsipas,Cameron Norrie,Stefanos Tsitsipas,Cameron Norrie,Player1,5.0,49.0,6-3 6-3,ATP,2021
2021-05-17,Lyon,Clay,SF,Cameron Norrie,Karen Khachanov,Karen Khachanov,Cameron Norrie,Player2,26.0,49.0,6-1 6-1,ATP,2021
2021-05-17,Lyon,Clay,SF,Stefanos Tsitsipas,Lorenzo Musetti,Stefanos Tsitsipas,Lorenzo Musetti,Player1,5.0,88.0,4-6 6-3 6-0,ATP,2021
2021-05-17,Lyon,Clay,QF,Cameron Norrie,Arthur Rinderknech,Arthur Rinderknech,Cameron Norrie,Player2,125.0,49.0,6-3 3-6 6-3,ATP,2021
2021-05-17,Lyon,Clay,QF,Karen Khachanov,Richard Gasquet,Richard Gasquet,Karen Khachanov,Player2,52.0,26.0,6-1 7-6(3),ATP,2021
2021-05-17,Lyon,Clay,QF,Lorenzo Musetti,Aljaz Bedene,Aljaz Bedene,Lorenzo Musetti,Player2,55.0,88.0,6-3 7-6(2),ATP,2021
2021-05-17,Belgrade,Clay,R32,Cristina Bucsa,Danka Kovinic,Cristina Bucsa,Danka Kovinic,Player1,172.0,61.0,3-6 6-4 6-1,WTA,2021
2021-05-17,Lyon,Clay,R16,Cameron Norrie,Dominic Thiem,Dominic Thiem,Cameron Norrie,Player2,4.0,49.0,6-3 6-2,ATP,2021
2021-05-17,Lyon,Clay,R16,Arthur Rinderknech,Jannik Sinner,Arthur Rinderknech,Jannik Sinner,Player1,125.0,17.0,6-7(7) 6-2 7-5,ATP,2021
2021-05-17,Lyon,Clay,R16,Karen Khachanov,Kamil Majchrzak,Kamil Majchrzak,Karen Khachanov,Player2,129.0,26.0,7-6(4) 6-3,ATP,2021
2021-05-17,Belgrade,Clay,QF,Viktoriya Tomova,Reka Luca Jani,Reka Luca Jani,Viktoriya Tomova,Player2,220.0,123.0,6-1 2-6 7-5,WTA,2021
2021-05-17,Lyon,Clay,R16,Lorenzo Musetti,Sebastian Korda,Lorenzo Musetti,Sebastian Korda,Player1,88.0,65.0,6-3 1-6 6-4,ATP,2021
2021-05-17,Lyon,Clay,R16,Aljaz Bedene,David Goffin,Aljaz Bedene,David Goffin,Player1,55.0,13.0,7-6(4) 6-3,ATP,2021
2021-05-17,Lyon,Clay,R16,Yoshihito Nishioka,Gael Monfils,Yoshihito Nishioka,Gael Monfils,Player1,60.0,14.0,4-6 6-3 7-6(2),ATP,2021
2021-05-17,Lyon,Clay,R16,Stefanos Tsitsipas,Tommy Paul,Tommy Paul,Stefanos Tsitsipas,Player2,53.0,5.0,6-1 6-4,ATP,2021
2021-05-17,Lyon,Clay,R32,Cameron Norrie,Corentin Moutet,Corentin Moutet,Cameron Norrie,Player2,70.0,49.0,7-5 6-3,ATP,2021
2021-05-17,Lyon,Clay,R32,Arthur Rinderknech,Mikael Ymer,Arthur Rinderknech,Mikael Ymer,Player1,125.0,101.0,6-3 6-7(4) 6-2,ATP,2021
2021-05-17,Lyon,Clay,R32,Jannik Sinner,Aslan Karatsev,Aslan Karatsev,Jannik Sinner,Player2,25.0,17.0,0-6 6-3 6-4,ATP,2021
2021-05-17,Lyon,Clay,R32,Richard Gasquet,Gregoire Barrere,Gregoire Barrere,Richard Gasquet,Player2,123.0,52.0,5-7 6-4 6-3,ATP,2021
2021-05-17,Lyon,Clay,R32,Kamil Majchrzak,Joao Sousa,Joao Sousa,Kamil Majchrzak,Player2,110.0,129.0,6-3 7-6(8),ATP,2021
2021-05-17,Lyon,Clay,R32,Karen Khachanov,Benjamin Bonzi,Karen Khachanov,Benjamin Bonzi,Player1,26.0,115.0,6-1 4-6 7-6(4),ATP,2021
2021-05-17,Belgrade,Clay,F,Paula Badosa,Ana Konjuh,Ana Konjuh,Paula Badosa,Player2,188.0,44.0,6-2 2-0 RET,WTA,2021
2021-05-17,Geneva,Clay,R32,Fabio Fognini,Guido Pella,Fabio Fognini,Guido Pella,Player1,29.0,58.0,6-2 6-2,ATP,2021
2021-05-17,Belgrade,Clay,SF,Ana Konjuh,Camila Osorio,Ana Konjuh,Camila Osorio,Player1,188.0,115.0,7-6(6) 7-6(4),WTA,2021
2021-05-17,Parma,Clay,R16,Qiang Wang,Martina Di Giuseppe,Martina Di Giuseppe,Qiang Wang,Player2,218.0,48.0,6-4 6-4,WTA,2021
2021-05-17,Belgrade,Clay,QF,Paula Badosa,Rebecca Peterson,Paula Badosa,Rebecca Peterson,Player1,44.0,60.0,6-2 6-4,WTA,2021
2021-05-17,Belgrade,Clay,R32,Aliaksandra Sasnovich,Xiyu Wang,Xiyu Wang,Aliaksandra Sasnovich,Player2,145.0,103.0,6-7(6) 6-0 6-2,WTA,2021
2021-05-17,Belgrade,Clay,QF,Camila Osorio,Aliaksandra Sasnovich,Camila Osorio,Aliaksandra Sasnovich,Player1,115.0,103.0,6-4 6-2,WTA,2021
2021-05-17,Geneva,Clay,SF,Casper Ruud,Pablo Andujar,Pablo Andujar,Casper Ruud,Player2,75.0,21.0,6-3 6-2,ATP,2021
2021-05-17,Belgrade,Clay,R16,Ana Konjuh,Yulia Putintseva,Yulia Putintseva,Ana Konjuh,Player2,35.0,188.0,6-3 6-4,WTA,2021
2021-05-17,Belgrade,Clay,R32,Ajla Tomljanovic,Ivana Jorovic,Ivana Jorovic,Ajla Tomljanovic,Player2,251.0,76.0,6-4 6-3,WTA,2021
2021-05-17,Belgrade,Clay,R32,Paula Badosa,Andrea Petkovic,Andrea Petkovic,Paula Badosa,Player2,106.0,44.0,6-2 6-3,WTA,2021
2021-05-17,Belgrade,Clay,R32,Anna Kalinskaya,Kristina Mladenovic,Kristina Mladenovic,Anna Kalinskaya,Player2,59.0,111.0,6-0 7-6(6),WTA,2021
2021-05-17,Belgrade,Clay,R32,Reka Luca Jani,Tereza Martincova,Tereza Martincova,Reka Luca Jani,Player2,94.0,220.0,6-2 0-6 7-5,WTA,2021
2021-05-17,Belgrade,Clay,R32,Leylah Fernandez,Polona Hercog,Leylah Fernandez,Polona Hercog,Player1,69.0,73.0,7-5 6-1,WTA,2021
2021-05-17,Belgrade,Clay,R32,Viktoriya Tomova,Lola Radivojevic,Viktoriya Tomova,Lola Radivojevic,Player1,123.0,,6-2 6-3,WTA,2021
2021-05-17,Parma,Clay,R32,Petra Martic,Varvara Gracheva,Petra Martic,Varvara Gracheva,Player1,23.0,89.0,6-4 6-2,WTA,2021
2021-05-17,Belgrade,Clay,R16,Nadia Podoroska,Oceane Dodin,Nadia Podoroska,Oceane Dodin,Player1,42.0,114.0,6-2 6-3,WTA,2021
2021-05-17,Belgrade,Clay,R16,Camila Osorio,Kamilla Rakhimova,Camila Osorio,Kamilla Rakhimova,Player1,115.0,136.0,4-6 6-3 6-4,WTA,2021
2021-05-17,Belgrade,Clay,R16,Aliaksandra Sasnovich,Cristina Bucsa,Cristina Bucsa,Aliaksandra Sasnovich,Player2,172.0,103.0,6-4 5-7 6-0,WTA,2021
2021-05-17,Belgrade,Clay,R16,Rebecca Peterson,Ajla Tomljanovic,Rebecca Peterson,Ajla Tomljanovic,Player1,60.0,76.0,4-6 6-2 2-1 RET,WTA,2021
2021-05-17,Belgrade,Clay,R16,Paula Badosa,Mihaela Buzarnescu,Mihaela Buzarnescu,Paula Badosa,Player2,179.0,44.0,6-0 6-4,WTA,2021
2021-05-17,Belgrade,Clay,R16,Reka Luca Jani,Anna Kalinskaya,Reka Luca Jani,Anna Kalinskaya,Player1,220.0,111.0,4-6 6-1 6-3,WTA,2021
2021-05-17,Belgrade,Clay,R16,Viktoriya Tomova,Leylah Fernandez,Leylah Fernandez,Viktoriya Tomova,Player2,69.0,123.0,6-3 4-6 6-2,WTA,2021
2021-05-17,Lyon,Clay,QF,Stefanos Tsitsipas,Yoshihito Nishioka,Yoshihito Nishioka,Stefanos Tsitsipas,Player2,60.0,5.0,6-3 6-4,ATP,2021
2021-05-17,Parma,Clay,R32,Martina Di Giuseppe,Nao Hibino,Nao Hibino,Martina Di Giuseppe,Player2,84.0,218.0,7-5 7-6(5),WTA,2021
2021-05-17,Parma,Clay,R32,Qiang Wang,Misaki Doi,Qiang Wang,Misaki Doi,Player1,48.0,82.0,6-2 5-7 6-1,WTA,2021
2021-05-17,Parma,Clay,R32,Daria Kasatkina,Su Wei Hsieh,Su Wei Hsieh,Daria Kasatkina,Player2,63.0,37.0,6-4 6-3,WTA,2021
2021-05-17,Parma,Clay,R32,Sloane Stephens,Caty Mcnally,Caty Mcnally,Sloane Stephens,Player2,109.0,65.0,7-6(4) 6-4,WTA,2021
2021-05-17,Belgrade,Clay,QF,Ana Konjuh,Nadia Podoroska,Nadia Podoroska,Ana Konjuh,Player2,42.0,188.0,6-4 6-3,WTA,2021
2021-05-17,Belgrade,Clay,R32,Mihaela Buzarnescu,Patricia Maria Tig,Patricia Maria Tig,Mihaela Buzarnescu,Player2,62.0,179.0,4-6 7-5 6-2,WTA,2021
2021-05-17,Belgrade,Clay,R32,Kamilla Rakhimova,Olga Danilovic,Kamilla Rakhimova,Olga Danilovic,Player1,136.0,158.0,6-2 6-4,WTA,2021
2021-05-17,Belgrade,Clay,R32,Camila Osorio,Shuai Zhang,Camila Osorio,Shuai Zhang,Player1,115.0,43.0,6-2 1-6 7-6(4),WTA,2021
2021-05-17,Parma,Clay,R32,Liudmila Samsonova,Giulia Gatto Monticone,Giulia Gatto Monticone,Liudmila Samsonova,Player2,169.0,105.0,6-2 6-2,WTA,2021
2021-05-17,Belgrade,Clay,R32,Oceane Dodin,Kristyna Pliskova,Kristyna Pliskova,Oceane Dodin,Player2,88.0,114.0,6-3 7-5,WTA,2021
2021-05-17,Belgrade,Clay,R32,Nadia Podoroska,Timea Babos,Timea Babos,Nadia Podoroska,Player2,107.0,42.0,6-2 4-6 6-3,WTA,2021
2021-05-17,Parma,Clay,R32,Katerina Siniakova,Clara Tauson,Clara Tauson,Katerina Siniakova,Player2,90.0,68.0,6-1 6-3,WTA,2021
2021-05-17,Parma,Clay,R16,Amanda Anisimova,Anna Karolina Schmiedlova,Anna Karolina Schmiedlova,Amanda Anisimova,Player2,125.0,40.0,6-2 6-4,WTA,2021
2021-05-17,Parma,Clay,R16,Sara Errani,Sara Sorribes Tormo,Sara Sorribes Tormo,Sara Errani,Player2,50.0,108.0,4-6 7-5 2-2 RET,WTA,2021
2021-05-17,Parma,Clay,R16,Petra Martic,Liudmila Samsonova,Liudmila Samsonova,Petra Martic,Player2,105.0,23.0,7-6(5) 6-3,WTA,2021
2021-05-17,Parma,Clay,R32,Serena Williams,Lisa Pigato,Serena Williams,Lisa Pigato,Player1,8.0,572.0,6-3 6-2,WTA,2021
2021-05-17,Parma,Clay,R32,Anna Lena Friedsam,Viktorija Golubic,Viktorija Golubic,Anna Lena Friedsam,Player2,72.0,110.0,6-4 6-7(1) 6-2,WTA,2021
2021-05-17,Parma,Clay,R32,Sara Errani,Ana Bogdan,Sara Errani,Ana Bogdan,Player1,108.0,101.0,7-5 4-6 6-1,WTA,2021
2021-05-17,Parma,Clay,R32,Caroline Garcia,Paula Ormaechea,Paula Ormaechea,Caroline Garcia,Player2,291.0,53.0,6-4 6-4,WTA,2021
2021-05-17,Parma,Clay,R32,Coco Gauff,Kaia Kanepi,Coco Gauff,Kaia Kanepi,Player1,30.0,66.0,7-6(6) 7-6(7),WTA,2021
2021-05-17,Parma,Clay,R32,Camila Giorgi,Christina Mchale,Christina Mchale,Camila Giorgi,Player2,95.0,83.0,6-7(4) 6-4 6-4,WTA,2021
2021-05-17,Parma,Clay,R32,Anna Karolina Schmiedlova,Venus Williams,Venus Williams,Anna Karolina Schmiedlova,Player2,102.0,125.0,5-7 6-2 6-2,WTA,2021
2021-05-17,Parma,Clay,R32,Amanda Anisimova,Jasmine Paolini,Amanda Anisimova,Jasmine Paolini,Player1,40.0,91.0,6-2 6-1,WTA,2021
2021-05-17,Parma,Clay,R16,Sloane Stephens,Daria Kasatkina,Daria Kasatkina,Sloane Stephens,Player2,37.0,65.0,1-6 6-4 7-5,WTA,2021
2021-05-17,Parma,Clay,R16,Coco Gauff,Camila Giorgi,Coco Gauff,Camila Giorgi,Player1,30.0,83.0,6-2 6-3,WTA,2021
2021-05-17,Belgrade,Clay,R32,Ana Konjuh,Alison Van Uytvanck,Alison Van Uytvanck,Ana Konjuh,Player2,67.0,188.0,6-2 1-6 7-5,WTA,2021
2021-05-17,Parma,Clay,R32,Sara Sorribes Tormo,Bernarda Pera,Bernarda Pera,Sara Sorribes Tormo,Player2,70.0,50.0,6-4 6-2,WTA,2021
2021-05-17,Belgrade,Clay,R32,Yulia Putintseva,Kaja Juvan,Yulia Putintseva,Kaja Juvan,Player1,35.0,100.0,4-6 6-2 6-1,WTA,2021
2021-05-17,Parma,Clay,SF,Coco Gauff,Katerina Siniakova,Katerina Siniakova,Coco Gauff,Player2,68.0,30.0,7-5 1-6 6-2,WTA,2021
2021-05-17,Parma,Clay,SF,Qiang Wang,Sloane Stephens,Qiang Wang,Sloane Stephens,Player1,48.0,65.0,6-2 7-6(3),WTA,2021
2021-05-17,Parma,Clay,F,Coco Gauff,Qiang Wang,Coco Gauff,Qiang Wang,Player1,30.0,48.0,6-1 6-3,WTA,2021
2021-05-17,Parma,Clay,QF,Coco Gauff,Amanda Anisimova,Amanda Anisimova,Coco Gauff,Player2,40.0,30.0,6-3 6-3,WTA,2021
2021-05-17,Parma,Clay,QF,Sloane Stephens,Sara Errani,Sara Errani,Sloane Stephens,Player2,108.0,65.0,6-3 6-0,WTA,2021
2021-05-17,Parma,Clay,QF,Qiang Wang,Petra Martic,Qiang Wang,Petra Martic,Player1,48.0,23.0,7-6(4) 3-6 7-5,WTA,2021
